"Survey ID","User ID","Start time","Submission time","Time to complete","Meal ID","Meal name","Food ID","Search term","Intake24 food code","Description (en)","Description (local)","Nutrient table name","Nutrient table code","Food group code","Food group (en)","Food group (local)","Ready meal","Brand","Serving size (g/ml)","Serving image","Leftovers (g/ml)","Leftovers image","Portion size (g/ml)","Reasonable amount","Missing food description","Missing food portion size","Missing food leftovers","Energy (kcal)","Fat","Satd FA","Protein","Carbohydrate","Total sugars","Non-milk extrinsic sugars","Alcohol","Fibre, water-insoluble","Fibre, water-soluble","Vitamin C","Calcium","Iron","Alpha-carotene","Beta cryptoxanthin","Beta-carotene","Biotin","Chloride","Cholesterol","Cis-Mon FA","Cis-n3 FA","Cis-n6 FA","Copper","Energy (kJ)","Englyst fibre","Folate","Fructose","Glucose","Haem iron","Intrinsic and milk sugars","Iodine","Lactose","Magnesium","Maltose","Manganese","Niacin","Niacin equivalent","Nitrogen conversion factor","Non-haem iron","Other sugars (UK)","Pantothenic acid","Phosphorus","Potassium","Retinol","Riboflavin","Selenium","Sodium","Southgate fibre","Starch","Sucrose","Thiamin","Total carotene","Total nitrogen","Trans FA","Tryptophan/60","Vitamin A","Vitamin B12","Vitamin B6","Vitamin D","Vitamin E","Water","Zinc","CO₂ emissions"
"173be553-2ebe-449c-8b49-12f8c8ec76bb","LBD03","2018-08-28T12:51:16.762Z","2018-08-28T13:19:54.100Z","28 min","4","Afternoon snack or drink","2","associated food prompt","WSGR","White sugar","White sugar","NDNS","2205","83","Table sugar: demerara, white","Table sugar: demerara, white","false","N/A","18.50","N/A","0.00","N/A","18.50","true","N/A","N/A","N/A","72.89","0.00","0.00","0.00","18.50","19.43","19.43","0.00","N/A","N/A","0.00","0.93","0.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.02","310.80","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.19","0.00","0.00","0.00","0.00","1.16","0.02","N/A","0.00","0.00","0.93","0.00","0.00","0.00","0.93","0.00","0.00","19.43","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.02","7.03"
"173be553-2ebe-449c-8b49-12f8c8ec76bb","LBD03","2018-08-28T12:51:16.762Z","2018-08-28T13:19:54.100Z","28 min","4","Afternoon snack or drink","3","associated food prompt","CTSS","Semi skimmed milk","Semi skimmed milk","NDNS","608","21","Semi-skimmed milks: includes longlife semi-skimmed","Semi-skimmed milks: includes longlife semi-skimmed","false","N/A","43.22","N/A","0.00","N/A","43.22","true","N/A","N/A","N/A","19.01","0.73","0.46","1.51","1.69","1.69","0.00","0.00","N/A","N/A","0.86","51.43","0.00","0.00","0.00","3.03","0.86","37.17","3.03","0.17","0.00","0.02","0.00","79.95","0.00","1.73","0.00","0.00","0.00","1.69","7.78","1.69","4.32","0.00","0.00","0.04","0.30","2.76","0.00","N/A","0.22","41.05","66.55","6.48","0.10","0.00","18.58","N/A","0.00","0.00","0.01","3.03","0.22","0.03","0.26","6.91","0.30","0.04","0.00","0.04","38.63","0.17","60.93"
"173be553-2ebe-449c-8b49-12f8c8ec76bb","LBD03","2018-08-28T12:51:16.762Z","2018-08-28T13:19:54.100Z","28 min","5","Evening meal","1","omlette ","OMEV","Vegetable omelettes","Vegetable omelettes","NDNS","6172","38","Egg dishes: quiche, flan, scotch eggs","Egg dishes: quiche, flan, scotch eggs","false","N/A","120.00","N/A","0.00","N/A","120.00","true","N/A","N/A","N/A","205.20","12.48","5.27","11.76","12.24","1.20","0.00","0.00","N/A","N/A","6.36","154.80","1.20","0.00","0.00","52.80","10.80","278.40","190.80","4.10","0.25","1.26","0.08","858.00","0.84","30.00","0.24","0.36","0.00","1.20","32.40","0.00","20.40","0.00","0.08","0.36","3.48","9.28","1.20","N/A","0.84","198.00","265.20","114.00","0.30","13.20","199.20","N/A","11.04","0.48","0.13","52.80","1.92","0.25","3.12","122.40","1.80","0.24","1.62","1.20","81.60","1.32","589.20"
"173be553-2ebe-449c-8b49-12f8c8ec76bb","LBD03","2018-08-28T12:51:16.762Z","2018-08-28T13:19:54.100Z","28 min","5","Evening meal","2","onion","ONSF","Onions, fried","Onions, fried","NDNS","1789","70","Other vegetables (excluding potato): carrots, green beans, pulses, cabbage, tomato base sauce, mushrooms, sweetcorn, stir fried vegetables, green salad","Other vegetables (excluding potato): carrots, green beans, pulses, cabbage, tomato base sauce, mushrooms, sweetcorn, stir fried vegetables, green salad","false","N/A","38.40","N/A","0.00","N/A","38.40","true","N/A","N/A","N/A","89.86","8.22","0.97","0.58","3.69","3.69","0.00","0.00","N/A","N/A","1.65","11.52","0.15","0.00","0.00","4.61","0.38","11.52","0.00","4.34","0.53","1.94","0.02","370.94","0.65","8.06","0.73","1.00","0.00","3.69","2.30","0.00","1.92","0.00","0.05","0.35","0.46","3.43","0.15","N/A","0.04","13.82","74.88","0.00","0.00","0.38","1.54","0.69","0.00","0.88","0.06","4.61","0.08","0.00","0.15","0.77","0.00","0.08","0.00","1.96","25.11","0.08","61.44"
"173be553-2ebe-449c-8b49-12f8c8ec76bb","LBD03","2018-08-28T12:51:16.762Z","2018-08-28T13:19:54.100Z","28 min","5","Evening meal","3","french beans","FRBB","Green beans / french beans","Green beans / french beans","NDNS","1671","70","Other vegetables (excluding potato): carrots, green beans, pulses, cabbage, tomato base sauce, mushrooms, sweetcorn, stir fried vegetables, green salad","Other vegetables (excluding potato): carrots, green beans, pulses, cabbage, tomato base sauce, mushrooms, sweetcorn, stir fried vegetables, green salad","false","N/A","27.22","https://intake24.s3-eu-west-1.amazonaws.com/production/images/as_served/runner_beans/Runbn2.jpg","0.00","N/A","27.22","true","N/A","N/A","N/A","5.99","0.14","0.03","0.49","0.79","0.57","0.00","0.00","N/A","N/A","2.99","9.25","0.30","10.62","0.00","84.38","0.27","2.99","0.00","0.01","0.04","0.03","0.01","25.04","0.65","15.52","0.27","0.19","0.00","0.57","0.54","0.00","4.36","0.00","0.05","0.11","0.22","1.70","0.30","N/A","0.03","11.43","49.00","0.00","0.01","0.00","0.82","0.79","0.22","0.11","0.02","89.83","0.08","0.00","0.11","14.97","0.00","0.03","0.00","0.05","24.77","0.05","68.05"
"173be553-2ebe-449c-8b49-12f8c8ec76bb","LBD03","2018-08-28T12:51:16.762Z","2018-08-28T13:19:54.100Z","28 min","5","Evening meal","4","red pepper","PPRF","Red peppers, fried","Red peppers, fried","NDNS","7988","70","Other vegetables (excluding potato): carrots, green beans, pulses, cabbage, tomato base sauce, mushrooms, sweetcorn, stir fried vegetables, green salad","Other vegetables (excluding potato): carrots, green beans, pulses, cabbage, tomato base sauce, mushrooms, sweetcorn, stir fried vegetables, green salad","false","N/A","31.00","https://intake24.s3-eu-west-1.amazonaws.com/production/images/as_served/mixed_peppers/e25666c1-2acd-42f4-aba0-4aac3a1d45a0.jpg","0.00","N/A","31.00","true","N/A","N/A","N/A","10.54","0.12","0.02","0.34","2.17","2.14","0.00","0.00","N/A","N/A","25.11","2.79","0.09","41.23","372.00","965.65","0.00","7.44","0.00","0.01","0.01","0.06","0.00","44.95","0.53","3.41","1.21","0.84","0.00","2.14","0.31","0.00","4.34","0.00","0.03","0.28","0.34","1.94","0.09","N/A","0.03","8.06","55.80","0.00","0.01","0.00","1.24","0.65","0.03","0.00","0.00","1171.80","0.06","0.00","0.06","195.30","0.00","0.09","0.00","0.28","27.75","0.03","49.60"
"173be553-2ebe-449c-8b49-12f8c8ec76bb","LBD03","2018-08-28T12:51:16.762Z","2018-08-28T13:19:54.100Z","28 min","5","Evening meal","5","courgette","CORF","Courgette / zucchini, fried","Courgette / zucchini, fried","NDNS","9569","70","Other vegetables (excluding potato): carrots, green beans, pulses, cabbage, tomato base sauce, mushrooms, sweetcorn, stir fried vegetables, green salad","Other vegetables (excluding potato): carrots, green beans, pulses, cabbage, tomato base sauce, mushrooms, sweetcorn, stir fried vegetables, green salad","false","N/A","21.00","https://intake24.s3-eu-west-1.amazonaws.com/production/images/as_served/cucs/cucs4.jpg","0.00","N/A","21.00","true","N/A","N/A","N/A","17.01","1.55","0.23","0.40","0.40","0.38","0.00","0.00","N/A","N/A","3.21","5.46","0.19","0.00","26.25","120.33","0.00","9.87","0.00","1.07","0.04","0.13","0.00","70.14","0.19","11.34","0.17","0.15","0.00","0.38","0.42","0.00","4.83","0.00","0.02","0.06","0.13","1.46","0.19","N/A","0.02","9.87","78.75","0.00","0.00","0.21","0.21","0.44","0.02","0.04","0.03","133.35","0.06","0.00","0.06","22.26","0.00","0.02","0.00","0.11","18.17","0.06","33.60"
"173be553-2ebe-449c-8b49-12f8c8ec76bb","LBD03","2018-08-28T12:51:16.762Z","2018-08-28T13:19:54.100Z","28 min","5","Evening meal","6","musrooms","MSRF","Mushrooms","Mushrooms","NDNS","1779","70","Other vegetables (excluding potato): carrots, green beans, pulses, cabbage, tomato base sauce, mushrooms, sweetcorn, stir fried vegetables, green salad","Other vegetables (excluding potato): carrots, green beans, pulses, cabbage, tomato base sauce, mushrooms, sweetcorn, stir fried vegetables, green salad","false","N/A","30.00","N/A","0.00","N/A","30.00","true","N/A","N/A","N/A","3.30","0.09","0.02","0.54","0.12","0.06","0.00","0.00","N/A","N/A","0.30","1.50","0.15","0.00","0.00","0.00","2.40","20.70","0.00","0.00","0.04","0.01","0.12","14.40","0.33","2.40","0.03","0.03","0.00","0.06","0.60","0.00","2.10","0.00","0.03","0.72","0.78","1.88","0.15","N/A","0.42","19.20","75.00","0.00","0.11","2.70","1.50","0.69","0.06","0.03","0.02","0.00","0.09","0.00","0.06","0.00","0.00","0.03","0.00","0.03","27.81","0.09","144.00"
"173be553-2ebe-449c-8b49-12f8c8ec76bb","LBD03","2018-08-28T12:51:16.762Z","2018-08-28T13:19:54.100Z","28 min","5","Evening meal","7","tomatoes","RTOM","Tomatoes, fresh","Tomatoes, fresh","NDNS","1931","70","Other vegetables (excluding potato): carrots, green beans, pulses, cabbage, tomato base sauce, mushrooms, sweetcorn, stir fried vegetables, green salad","Other vegetables (excluding potato): carrots, green beans, pulses, cabbage, tomato base sauce, mushrooms, sweetcorn, stir fried vegetables, green salad","false","N/A","132.00","N/A","0.00","N/A","132.00","true","N/A","N/A","N/A","22.44","0.40","0.08","0.92","4.09","4.09","0.00","0.00","N/A","N/A","22.44","9.24","0.66","0.00","40.92","720.72","1.32","72.60","0.00","0.09","0.00","0.22","0.01","96.36","1.32","29.04","1.98","1.85","0.00","4.09","2.64","0.00","9.24","0.00","0.13","1.32","1.45","8.25","0.66","N/A","0.40","31.68","330.00","0.00","0.01","0.00","11.88","1.72","0.00","0.13","0.12","744.48","0.13","0.00","0.13","124.08","0.00","0.13","0.00","1.58","122.89","0.13","158.40"
"173be553-2ebe-449c-8b49-12f8c8ec76bb","LBD03","2018-08-28T12:51:16.762Z","2018-08-28T13:19:54.100Z","28 min","5","Evening meal","8","sage","SADR","Sage, dried","Sage, dried","NDNS","9229","117","Herbs and spices","Herbs and spices","false","N/A","1.00","N/A","0.00","N/A","1.00","true","N/A","N/A","N/A","3.15","0.13","0.02","0.11","0.43","0.37","0.00","0.00","N/A","N/A","0.00","16.50","0.28","0.00","0.00","35.40","0.02","0.53","0.00","0.01","0.04","0.03","0.01","13.17","0.27","0.00","0.14","0.22","0.00","0.37","0.10","0.00","4.30","0.00","0.25","0.06","0.07","0.06","0.28","N/A","0.02","0.91","10.70","0.00","0.00","0.00","0.11","0.45","0.06","0.00","0.00","35.40","0.02","0.00","0.02","5.90","0.00","0.00","0.00","0.09","0.08","0.05","1.20"
"173be553-2ebe-449c-8b49-12f8c8ec76bb","LBD03","2018-08-28T12:51:16.762Z","2018-08-28T13:19:54.100Z","28 min","5","Evening meal","9","spinach","SPNB","Spinach, boiled / steamed / microwaved","Spinach, boiled / steamed / microwaved","NDNS","1915","70","Other vegetables (excluding potato): carrots, green beans, pulses, cabbage, tomato base sauce, mushrooms, sweetcorn, stir fried vegetables, green salad","Other vegetables (excluding potato): carrots, green beans, pulses, cabbage, tomato base sauce, mushrooms, sweetcorn, stir fried vegetables, green salad","false","N/A","50.50","https://intake24.s3-eu-west-1.amazonaws.com/production/images/as_served/silverbeet_spinach/e22fb332-5322-4ec5-9a8d-051b33bb4f90.jpg","0.00","N/A","50.50","true","N/A","N/A","N/A","9.60","0.40","0.04","1.11","0.40","0.40","0.00","0.00","N/A","N/A","4.04","80.80","0.81","0.00","19.70","1929.10","0.00","28.28","0.00","0.03","0.20","0.04","0.01","39.90","1.06","45.45","0.15","0.15","0.00","0.40","1.01","0.00","17.17","0.00","0.25","0.45","0.76","3.16","0.81","N/A","0.10","14.14","116.15","0.00","0.03","0.51","60.60","1.57","0.00","0.15","0.03","1939.20","0.20","0.00","0.30","323.20","0.00","0.05","0.00","0.86","46.36","0.25","80.80"
"173be553-2ebe-449c-8b49-12f8c8ec76bb","LBD03","2018-08-28T12:51:16.762Z","2018-08-28T13:19:54.100Z","28 min","5","Evening meal","10","tea","BTEA","Tea","Tea","NDNS","2314","91","Tea (excluding added sugar)","Tea (excluding added sugar)","false","N/A","226.88","N/A","0.00","N/A","226.88","true","N/A","N/A","N/A","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","N/A","N/A","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.27","0.00","0.00","0.00","0.00","0.02","0.00","0.00","11.34","0.00","0.00","0.00","0.00","2.27","0.00","4.54","0.00","0.32","0.00","0.00","14.18","0.00","N/A","0.23","6.81","79.41","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","225.29","0.00","18.15"
"173be553-2ebe-449c-8b49-12f8c8ec76bb","LBD03","2018-08-28T12:51:16.762Z","2018-08-28T13:19:54.100Z","28 min","5","Evening meal","11","associated food prompt","WSGR","White sugar","White sugar","NDNS","2205","83","Table sugar: demerara, white","Table sugar: demerara, white","false","N/A","18.50","N/A","0.00","N/A","18.50","true","N/A","N/A","N/A","72.89","0.00","0.00","0.00","18.50","19.43","19.43","0.00","N/A","N/A","0.00","0.93","0.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.02","310.80","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.19","0.00","0.00","0.00","0.00","1.16","0.02","N/A","0.00","0.00","0.93","0.00","0.00","0.00","0.93","0.00","0.00","19.43","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.02","7.03"
"173be553-2ebe-449c-8b49-12f8c8ec76bb","LBD03","2018-08-28T12:51:16.762Z","2018-08-28T13:19:54.100Z","28 min","5","Evening meal","12","associated food prompt","CTSS","Semi skimmed milk","Semi skimmed milk","NDNS","608","21","Semi-skimmed milks: includes longlife semi-skimmed","Semi-skimmed milks: includes longlife semi-skimmed","false","N/A","43.22","N/A","0.00","N/A","43.22","true","N/A","N/A","N/A","19.01","0.73","0.46","1.51","1.69","1.69","0.00","0.00","N/A","N/A","0.86","51.43","0.00","0.00","0.00","3.03","0.86","37.17","3.03","0.17","0.00","0.02","0.00","79.95","0.00","1.73","0.00","0.00","0.00","1.69","7.78","1.69","4.32","0.00","0.00","0.04","0.30","2.76","0.00","N/A","0.22","41.05","66.55","6.48","0.10","0.00","18.58","N/A","0.00","0.00","0.01","3.03","0.22","0.03","0.26","6.91","0.30","0.04","0.00","0.04","38.63","0.17","60.93"
"4de52d7f-05e4-4791-b958-f35bcc99112d","LBD03","2018-08-28T12:51:16.762Z","2018-08-28T13:22:54.835Z","31 min","1","Breakfast","1","Museli","MSLI","Muesli","Muesli","NDNS","212","7","Other breakfast cereals: muesli, bran flakes","Other breakfast cereals: muesli, bran flakes","false","N/A","80.00","N/A","0.00","N/A","80.00","true","N/A","N/A","N/A","280.00","5.20","0.86","8.24","53.44","13.60","7.92","0.00","N/A","N/A","0.00","74.40","2.64","0.00","0.00","0.00","4.80","216.00","1.60","2.54","0.10","1.35","0.31","1187.20","5.68","36.00","3.20","3.12","0.00","5.76","15.20","2.56","73.60","0.00","1.85","5.52","7.36","4.66","2.64","N/A","0.48","254.40","424.80","0.00","0.30","4.00","104.00","7.44","39.84","4.72","0.14","0.00","1.44","0.02","1.84","0.00","0.00","0.40","0.00","0.40","7.44","1.36","373.60"
"4de52d7f-05e4-4791-b958-f35bcc99112d","LBD03","2018-08-28T12:51:16.762Z","2018-08-28T13:22:54.835Z","31 min","1","Breakfast","2","associated food prompt","WMLK","Whole milk","Whole milk","NDNS","602","23","Whole milks: includes longlife whole, dried whole & any soya or goats milk","Whole milks: includes longlife whole, dried whole & any soya or goats milk","false","N/A","203.30","N/A","0.00","N/A","203.30","true","N/A","N/A","N/A","128.08","7.93","4.92","6.91","7.93","7.93","0.00","0.00","N/A","N/A","4.07","235.83","0.00","0.00","0.00","48.79","4.07","182.97","26.43","1.85","0.04","0.20","0.00","555.02","0.00","8.13","0.00","0.00","0.00","7.93","38.63","7.93","20.33","0.00","0.00","0.41","1.42","12.97","0.00","N/A","1.02","189.07","309.02","73.19","0.45","2.03","89.45","N/A","0.00","0.00","0.06","48.79","1.02","0.14","1.02","81.32","1.63","0.20","0.00","0.20","177.69","0.81","321.22"
"4de52d7f-05e4-4791-b958-f35bcc99112d","LBD03","2018-08-28T12:51:16.762Z","2018-08-28T13:22:54.835Z","31 min","1","Breakfast","3","Raspberries","RASP","Raspberries","Raspberries","NDNS","2143","73","Fresh fruit","Fresh fruit","false","N/A","30.00","https://intake24.s3-eu-west-1.amazonaws.com/production/images/as_served/Raspberry_asserved/rasp23.jpg","0.00","N/A","30.00","true","N/A","N/A","N/A","7.50","0.09","0.00","0.42","1.38","1.38","0.00","0.00","N/A","N/A","9.60","7.50","0.21","0.00","0.00","1.80","0.60","6.60","0.00","0.01","0.02","0.04","0.03","32.70","0.75","9.90","0.72","0.57","0.00","1.38","2.70","0.00","5.70","0.00","0.12","0.15","0.24","1.88","0.21","N/A","0.06","9.30","51.00","0.00","0.02","0.30","0.90","2.01","0.00","0.06","0.01","1.80","0.06","0.00","0.09","0.30","0.00","0.03","0.00","0.15","26.10","0.09","36.00"
"4de52d7f-05e4-4791-b958-f35bcc99112d","LBD03","2018-08-28T12:51:16.762Z","2018-08-28T13:22:54.835Z","31 min","1","Breakfast","4","blueberries","BLUE","Blueberries","Blueberries","NDNS","1980","73","Fresh fruit","Fresh fruit","false","N/A","25.00","N/A","0.00","N/A","25.00","true","N/A","N/A","N/A","7.50","0.05","0.00","0.15","1.73","1.73","0.00","0.00","N/A","N/A","4.25","3.00","0.13","0.00","0.00","7.50","0.25","1.25","0.00","0.03","0.01","0.01","0.02","32.00","0.45","1.50","0.83","0.83","0.00","1.73","1.25","0.00","1.25","0.00","0.08","0.10","0.13","1.56","0.13","N/A","0.08","3.50","22.00","0.00","0.01","0.00","0.75","0.63","0.00","0.10","0.01","7.50","0.03","0.00","0.03","1.25","0.00","0.03","0.00","0.60","21.48","0.05","30.00"
"4de52d7f-05e4-4791-b958-f35bcc99112d","LBD03","2018-08-28T12:51:16.762Z","2018-08-28T13:22:54.835Z","31 min","1","Breakfast","5","Tea","BTEA","Tea","Tea","NDNS","2314","91","Tea (excluding added sugar)","Tea (excluding added sugar)","false","N/A","226.88","N/A","0.00","N/A","226.88","true","N/A","N/A","N/A","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","N/A","N/A","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.27","0.00","0.00","0.00","0.00","0.02","0.00","0.00","11.34","0.00","0.00","0.00","0.00","2.27","0.00","4.54","0.00","0.32","0.00","0.00","14.18","0.00","N/A","0.23","6.81","79.41","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","225.29","0.00","18.15"
"4de52d7f-05e4-4791-b958-f35bcc99112d","LBD03","2018-08-28T12:51:16.762Z","2018-08-28T13:22:54.835Z","31 min","1","Breakfast","6","associated food prompt","WSGR","White sugar","White sugar","NDNS","2205","83","Table sugar: demerara, white","Table sugar: demerara, white","false","N/A","18.50","N/A","0.00","N/A","18.50","true","N/A","N/A","N/A","72.89","0.00","0.00","0.00","18.50","19.43","19.43","0.00","N/A","N/A","0.00","0.93","0.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.02","310.80","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.19","0.00","0.00","0.00","0.00","1.16","0.02","N/A","0.00","0.00","0.93","0.00","0.00","0.00","0.93","0.00","0.00","19.43","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.02","7.03"
"4de52d7f-05e4-4791-b958-f35bcc99112d","LBD03","2018-08-28T12:51:16.762Z","2018-08-28T13:22:54.835Z","31 min","1","Breakfast","7","associated food prompt","CTSS","Semi skimmed milk","Semi skimmed milk","NDNS","608","21","Semi-skimmed milks: includes longlife semi-skimmed","Semi-skimmed milks: includes longlife semi-skimmed","false","N/A","43.22","N/A","0.00","N/A","43.22","true","N/A","N/A","N/A","19.01","0.73","0.46","1.51","1.69","1.69","0.00","0.00","N/A","N/A","0.86","51.43","0.00","0.00","0.00","3.03","0.86","37.17","3.03","0.17","0.00","0.02","0.00","79.95","0.00","1.73","0.00","0.00","0.00","1.69","7.78","1.69","4.32","0.00","0.00","0.04","0.30","2.76","0.00","N/A","0.22","41.05","66.55","6.48","0.10","0.00","18.58","N/A","0.00","0.00","0.01","3.03","0.22","0.03","0.26","6.91","0.30","0.04","0.00","0.04","38.63","0.17","60.93"
"4de52d7f-05e4-4791-b958-f35bcc99112d","LBD03","2018-08-28T12:51:16.762Z","2018-08-28T13:22:54.835Z","31 min","2","Early snack or drink","1","buiscuit","SHBR","Shortbread","Shortbread","NDNS","8162","14","Sweet biscuits: excludes full coated biscuits","Sweet biscuits: excludes full coated biscuits","false","I don't know","17.00","N/A","0.00","N/A","17.00","true","N/A","N/A","N/A","87.55","4.93","2.97","0.90","10.57","2.65","2.50","0.00","N/A","N/A","0.00","23.46","0.26","0.00","0.00","16.32","0.68","51.51","13.94","1.07","0.05","0.16","0.01","366.86","0.22","2.38","0.00","0.00","0.00","0.15","0.51","0.00","2.55","0.00","0.10","0.19","0.39","0.97","0.26","N/A","0.09","13.09","22.61","47.77","0.01","1.02","54.57","0.37","7.91","2.65","0.03","16.32","0.15","0.13","0.20","50.49","0.00","0.02","0.06","0.22","0.60","0.09","53.89"
"4de52d7f-05e4-4791-b958-f35bcc99112d","LBD03","2018-08-28T12:51:16.762Z","2018-08-28T13:22:54.835Z","31 min","2","Early snack or drink","2","coffee","CFFB","Coffee","Coffee","NDNS","2307","92","Coffee (excluding added sugar)","Coffee (excluding added sugar)","false","N/A","223.86","N/A","0.00","N/A","223.86","true","N/A","N/A","N/A","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","N/A","N/A","0.00","6.72","0.22","0.00","0.00","0.00","6.72","6.72","0.00","0.00","0.00","0.00","0.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.24","0.00","22.39","0.00","0.00","2.01","2.01","13.99","0.22","N/A","0.00","17.91","268.63","0.00","0.02","0.00","2.24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","218.94","0.22","47.01"
"4de52d7f-05e4-4791-b958-f35bcc99112d","LBD03","2018-08-28T12:51:16.762Z","2018-08-28T13:22:54.835Z","31 min","2","Early snack or drink","3","associated food prompt","WSGR","White sugar","White sugar","NDNS","2205","83","Table sugar: demerara, white","Table sugar: demerara, white","false","N/A","16.90","N/A","0.00","N/A","16.90","true","N/A","N/A","N/A","66.59","0.00","0.00","0.00","16.90","17.74","17.74","0.00","N/A","N/A","0.00","0.85","0.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.02","283.92","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.17","0.00","0.00","0.00","0.00","1.06","0.02","N/A","0.00","0.00","0.85","0.00","0.00","0.00","0.85","0.00","0.00","17.74","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.02","6.42"
